Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,Average MPG
0.5714285714285714,0.28118393234672306,0.375,0.25,1.0,0.6521739130434783,0.0,0.5333333333333333,23.0
0.5714285714285714,0.28118393234672306,0.375,0.25,0.0,0.6521739130434783,0.0,0.5333333333333333,22.0
0.7142857142857142,0.2293868921775899,0.25,0.25,1.0,0.9565217391304348,0.0,0.5333333333333333,26.0
0.7142857142857142,0.2293868921775899,0.25,0.25,0.0,0.9565217391304348,0.0,0.5333333333333333,24.5
0.7142857142857142,0.2293868921775899,0.25,0.25,1.0,0.9565217391304348,0.0,0.5333333333333333,26.5
1.0,0.2959830866807611,0.375,0.25,1.0,0.9130434782608696,0.0,0.5333333333333333,25.0
0.7142857142857142,0.2293868921775899,0.25,0.25,0.0,0.9565217391304348,0.0,0.5333333333333333,26.0
1.0,0.2959830866807611,0.375,0.25,0.0,0.9130434782608696,0.0,0.5333333333333333,23.5
1.0,0.2959830866807611,0.375,0.25,0.0,0.9130434782608696,0.0,0.5333333333333333,23.0
0.7142857142857142,0.4323467230443975,0.375,0.75,1.0,0.5362318840579711,0.0,0.5333333333333333,20.0
0.7142857142857142,0.4323467230443975,0.375,0.75,1.0,0.5362318840579711,0.0,0.9333333333333333,20.0
0.7142857142857142,0.4323467230443975,0.375,0.75,1.0,0.5362318840579711,0.0,0.5333333333333333,19.5
0.7142857142857142,0.4323467230443975,0.375,0.75,1.0,0.5362318840579711,0.0,0.9333333333333333,19.5
0.7142857142857142,0.2293868921775899,0.25,0.25,0.0,0.9565217391304348,0.0,0.9333333333333333,24.0
0.7142857142857142,0.2293868921775899,0.25,0.25,1.0,0.9565217391304348,0.0,0.9333333333333333,25.5
1.0,0.1553911205073996,0.25,0.25,1.0,0.8985507246376812,0.0,0.9333333333333333,27.0
0.5714285714285714,0.28118393234672306,0.375,0.25,1.0,0.6521739130434783,0.0,0.9333333333333333,23.0
0.5714285714285714,0.28118393234672306,0.375,0.25,0.0,0.6521739130434783,0.0,0.9333333333333333,22.0
1.0,0.2959830866807611,0.375,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,25.0
0.7142857142857142,0.2293868921775899,0.25,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,26.5
1.0,0.2959830866807611,0.375,0.25,0.0,0.9130434782608696,1.0,0.9333333333333333,23.5
0.7142857142857142,0.2293868921775899,0.25,0.25,0.0,0.9565217391304348,1.0,0.9333333333333333,26.0
1.0,0.1553911205073996,0.25,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,27.0
1.0,0.2959830866807611,0.375,0.25,0.0,0.9130434782608696,1.0,0.9333333333333333,23.0
0.8571428571428571,0.20613107822410148,0.5,0.25,0.6666666666666666,0.9855072463768116,0.5,0.9333333333333333,19.0
0.8571428571428571,0.20613107822410148,0.5,0.25,0.6666666666666666,0.9855072463768116,0.5,0.9333333333333333,20.0
0.8571428571428571,0.20613107822410148,0.5,0.25,0.6666666666666666,0.9855072463768116,0.5,0.9333333333333333,19.5
0.5714285714285714,0.28012684989429176,0.5,0.25,1.0,0.10144927536231885,0.5,0.6,18.0
0.5714285714285714,0.28012684989429176,0.5,0.25,0.3333333333333333,0.10144927536231885,0.5,0.6,18.0
1.0,0.153276955602537,0.25,0.25,0.6666666666666666,0.8840579710144928,1.0,0.9333333333333333,39.0
1.0,0.2251585623678647,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,26.0
1.0,0.2251585623678647,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,25.5
0.5714285714285714,0.24101479915433405,0.375,0.25,0.6666666666666666,0.6811594202898551,1.0,0.9333333333333333,24.0
1.0,0.1247357293868922,0.25,0.25,0.6666666666666666,0.5797101449275363,1.0,0.9333333333333333,25.5
1.0,0.1247357293868922,0.25,0.25,0.6666666666666666,0.5797101449275363,1.0,0.9333333333333333,25.0
1.0,0.1247357293868922,0.25,0.25,0.6666666666666666,0.5797101449275363,1.0,0.9333333333333333,25.5
1.0,0.054968287526427066,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,30.5
1.0,0.056025369978858354,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,31.0
0.8571428571428571,0.26109936575052856,0.5,0.25,0.0,0.8985507246376812,1.0,0.2,14.5
0.8571428571428571,0.26109936575052856,0.5,0.25,1.0,0.8985507246376812,1.0,0.2,14.5
0.8571428571428571,0.26109936575052856,0.5,0.25,0.0,0.8985507246376812,1.0,0.2,14.0
0.8571428571428571,0.26109936575052856,0.5,0.25,1.0,0.8985507246376812,1.0,0.2,14.0
0.8571428571428571,0.26109936575052856,0.5,0.25,0.0,0.8985507246376812,1.0,0.2,13.5
1.0,0.25158562367864695,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,23.5
1.0,0.25158562367864695,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,24.5
1.0,0.25158562367864695,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,24.0
1.0,0.13742071881606768,0.375,0.25,0.0,0.0,1.0,0.2,19.0
1.0,0.13742071881606768,0.375,0.25,0.6666666666666666,0.0,1.0,0.2,20.5
0.8571428571428571,0.4704016913319239,0.5,0.25,1.0,0.463768115942029,0.5,0.4,12.0
0.8571428571428571,0.4175475687103594,0.5,0.25,1.0,0.4492753623188406,0.5,0.4,12.5
0.8571428571428571,0.4175475687103594,0.5,0.25,1.0,0.4927536231884058,0.5,0.4,12.0
0.5714285714285714,0.10042283298097254,0.375,0.75,0.3333333333333333,0.5797101449275363,0.0,0.6666666666666666,18.0
0.5714285714285714,0.10042283298097254,0.375,0.75,1.0,0.5797101449275363,0.0,0.6666666666666666,18.5
0.5714285714285714,0.10042283298097254,0.375,0.75,0.3333333333333333,0.5797101449275363,0.0,0.8666666666666667,18.0
0.5714285714285714,0.09302325581395351,0.375,0.75,1.0,0.5797101449275363,0.0,0.6666666666666666,18.5
0.5714285714285714,0.09302325581395351,0.375,0.75,0.3333333333333333,0.5797101449275363,0.0,0.6666666666666666,17.5
0.5714285714285714,0.09302325581395351,0.375,0.75,1.0,0.5797101449275363,0.0,0.8666666666666667,18.5
0.5714285714285714,0.09302325581395351,0.375,0.75,0.3333333333333333,0.5797101449275363,0.0,0.8666666666666667,17.5
0.8571428571428571,0.20613107822410148,0.375,0.25,0.0,0.0,1.0,0.2,18.5
0.8571428571428571,0.20084566596194503,0.375,0.25,0.0,0.0,1.0,0.2,18.5
1.0,0.11627906976744187,0.25,0.25,0.0,0.0,0.0,0.6,22.0
0.8571428571428571,0.16384778012684992,0.25,0.75,0.0,0.0,0.0,0.6,19.0
0.8571428571428571,0.16384778012684992,0.25,0.25,0.0,0.0,0.0,0.6,18.5
1.0,0.11627906976744187,0.25,0.75,0.0,0.0,0.0,0.6,22.0
0.8571428571428571,0.16384778012684992,0.25,0.75,0.0,0.0,0.0,0.6,20.0
1.0,0.11627906976744187,0.25,0.75,0.0,0.0,0.0,0.6,23.0
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.9855072463768116,0.0,0.4,26.0
0.7142857142857142,0.16384778012684992,0.25,0.75,0.6666666666666666,0.9855072463768116,0.0,0.4,27.0
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.9855072463768116,0.0,0.4,27.0
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.0,27.0
1.0,0.12156448202959833,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.0,29.0
0.7142857142857142,0.16384778012684992,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.0,27.0
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,28.5
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.0,27.5
1.0,0.12156448202959833,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.0,29.5
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,29.0
1.0,0.12156448202959833,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.0,27.5
1.0,0.12156448202959833,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.0,28.5
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.0,26.0
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.9855072463768116,0.0,0.5333333333333333,22.5
1.0,0.11099365750528542,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.5333333333333333,22.5
1.0,0.10570824524312897,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.5333333333333333,22.5
0.8571428571428571,0.258985200845666,0.5,0.25,1.0,0.8985507246376812,0.5,0.6,13.0
0.8571428571428571,0.19556025369978858,0.375,0.25,0.6666666666666666,0.9855072463768116,0.5,0.9333333333333333,20.5
0.8571428571428571,0.23255813953488375,0.5,0.25,0.6666666666666666,0.9855072463768116,0.5,0.9333333333333333,18.5
0.8571428571428571,0.2748414376321353,0.375,0.75,1.0,0.9130434782608696,0.0,0.4,24.0
0.8571428571428571,0.22198731501057084,0.375,0.75,1.0,0.9130434782608696,0.0,0.4,25.0
0.8571428571428571,0.29069767441860467,0.375,0.75,1.0,0.9130434782608696,0.0,0.4,22.5
0.8571428571428571,0.5021141649048626,0.5,0.25,1.0,0.463768115942029,0.5,0.5333333333333333,12.0
0.8571428571428571,0.5021141649048626,0.5,0.25,1.0,0.463768115942029,0.5,0.5333333333333333,12.0
1.0,0.08985200845665964,0.5,0.25,1.0,0.8985507246376812,0.5,0.9333333333333333,18.5
1.0,0.12156448202959833,0.5,0.25,1.0,0.8985507246376812,0.5,0.9333333333333333,19.0
0.8571428571428571,0.153276955602537,0.25,0.75,1.0,0.9855072463768116,0.0,0.5333333333333333,26.0
0.8571428571428571,0.153276955602537,0.25,0.25,1.0,0.9855072463768116,0.0,0.5333333333333333,29.5
0.8571428571428571,0.153276955602537,0.25,0.25,1.0,0.9855072463768116,0.0,0.5333333333333333,28.5
0.8571428571428571,0.15856236786469347,0.25,0.75,1.0,0.9855072463768116,0.0,0.5333333333333333,25.0
0.8571428571428571,0.19661733615221988,0.25,0.25,0.0,0.8985507246376812,1.0,0.9333333333333333,27.5
0.8571428571428571,0.26109936575052856,0.375,0.25,0.0,0.9565217391304348,0.0,0.5333333333333333,23.0
0.8571428571428571,0.19661733615221988,0.25,0.25,0.0,0.8985507246376812,1.0,0.9333333333333333,23.0
0.8571428571428571,0.4186046511627907,0.5,0.25,1.0,0.5362318840579711,0.0,0.5333333333333333,16.0
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,29.5
0.8571428571428571,0.26109936575052856,0.375,0.25,1.0,0.9130434782608696,0.0,0.5333333333333333,24.0
0.8571428571428571,0.28964059196617337,0.375,0.25,0.0,0.9130434782608696,1.0,0.9333333333333333,25.0
0.8571428571428571,0.4735729386892178,0.5,0.25,1.0,0.5362318840579711,1.0,0.9333333333333333,21.5
0.8571428571428571,0.4376321353065539,0.5,0.25,1.0,0.5362318840579711,1.0,0.9333333333333333,21.5
0.8571428571428571,0.15433403805496831,0.25,0.25,1.0,0.8985507246376812,0.0,0.5333333333333333,26.5
0.8571428571428571,0.32452431289640593,0.375,0.25,0.0,0.5362318840579711,1.0,0.9333333333333333,25.0
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,29.0
0.8571428571428571,0.4735729386892178,0.5,0.25,1.0,0.5362318840579711,1.0,0.9333333333333333,21.0
0.8571428571428571,0.4376321353065539,0.5,0.25,1.0,0.5362318840579711,1.0,0.5333333333333333,20.0
0.8571428571428571,0.19661733615221988,0.25,0.25,0.0,0.8985507246376812,1.0,0.5333333333333333,27.5
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.8985507246376812,1.0,0.5333333333333333,26.5
0.8571428571428571,0.4376321353065539,0.5,0.25,1.0,0.5362318840579711,1.0,0.9333333333333333,21.0
0.8571428571428571,0.4735729386892178,0.5,0.25,1.0,0.5362318840579711,1.0,0.5333333333333333,20.0
0.8571428571428571,0.19661733615221988,0.25,0.25,0.0,0.8985507246376812,1.0,0.4,25.5
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.8985507246376812,1.0,0.4,27.0
1.0,0.14059196617336153,0.25,0.25,0.6666666666666666,0.8840579710144928,0.0,1.0,37.0
0.7142857142857142,0.18181818181818182,0.3125,0.75,0.6666666666666666,0.8115942028985508,0.0,0.0,25.0
0.7142857142857142,0.18181818181818182,0.3125,0.75,0.6666666666666666,0.8405797101449275,0.0,0.0,25.0
1.0,0.18181818181818182,0.3125,0.75,0.6666666666666666,0.8115942028985508,0.0,0.0,25.0
1.0,0.18181818181818182,0.3125,0.75,0.6666666666666666,0.8405797101449275,0.0,0.0,25.0
1.0,0.2251585623678647,0.375,0.25,1.0,0.5507246376811594,0.0,0.9333333333333333,18.0
1.0,0.23361522198731505,0.375,0.25,1.0,0.5507246376811594,0.0,0.9333333333333333,18.0
1.0,0.23361522198731505,0.375,0.25,1.0,0.5507246376811594,0.0,0.9333333333333333,19.0
1.0,0.26109936575052856,0.5,0.25,1.0,0.5507246376811594,0.0,0.9333333333333333,18.5
0.7142857142857142,0.18181818181818182,0.3125,0.25,0.6666666666666666,0.8985507246376812,0.0,0.4,23.5
0.7142857142857142,0.18181818181818182,0.3125,0.25,0.6666666666666666,0.8985507246376812,0.0,0.4,23.0
1.0,0.18181818181818182,0.3125,0.25,0.6666666666666666,0.8985507246376812,0.0,0.4,23.5
0.8571428571428571,0.36469344608879495,0.5,0.75,1.0,0.43478260869565216,0.0,0.5333333333333333,15.5
0.8571428571428571,0.36469344608879495,0.5,0.75,1.0,0.43478260869565216,0.0,0.4,15.5
1.0,0.1236786469344609,0.375,0.25,0.6666666666666666,0.8985507246376812,0.0,0.4,19.5
1.0,0.2484143763213531,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,24.0
0.8571428571428571,0.5264270613107823,0.5,0.0,1.0,0.43478260869565216,0.0,0.4,19.5
0.8571428571428571,0.4207188160676533,0.5,0.0,1.0,0.43478260869565216,0.0,0.4,16.0
0.8571428571428571,0.452431289640592,0.5,0.0,1.0,0.43478260869565216,0.0,0.4,16.0
1.0,0.28329809725158567,0.375,0.75,1.0,0.9855072463768116,1.0,0.5333333333333333,22.5
1.0,0.28329809725158567,0.375,0.75,1.0,0.9855072463768116,1.0,0.4,22.5
0.8571428571428571,0.5549682875264271,0.5,0.75,1.0,0.5072463768115942,1.0,0.5333333333333333,16.5
0.7142857142857142,0.39217758985200846,0.5,0.75,1.0,0.8695652173913043,1.0,0.4,20.0
0.7142857142857142,0.39217758985200846,0.5,0.75,1.0,0.8695652173913043,1.0,0.5333333333333333,20.0
0.8571428571428571,0.4756871035940804,0.5,0.75,1.0,0.5072463768115942,1.0,0.5333333333333333,16.0
0.8571428571428571,0.5549682875264271,0.5,0.75,1.0,0.5072463768115942,1.0,0.4,16.5
0.7142857142857142,0.42283298097251587,0.5,0.75,1.0,0.8695652173913043,1.0,0.4,20.5
0.7142857142857142,0.23255813953488375,0.25,0.75,1.0,0.9855072463768116,1.0,0.4,25.5
0.7142857142857142,0.42283298097251587,0.5,0.75,1.0,0.8695652173913043,1.0,0.5333333333333333,20.5
0.7142857142857142,0.23255813953488375,0.25,0.75,1.0,0.9855072463768116,1.0,0.5333333333333333,25.5
0.7142857142857142,0.23255813953488375,0.25,0.75,1.0,0.9855072463768116,1.0,0.4,25.0
0.7142857142857142,0.23255813953488375,0.25,0.25,1.0,0.9855072463768116,1.0,0.4,26.5
0.7142857142857142,0.23255813953488375,0.25,0.75,1.0,0.9855072463768116,1.0,0.5333333333333333,25.0
0.7142857142857142,0.23255813953488375,0.25,0.25,1.0,0.9855072463768116,1.0,0.5333333333333333,26.5
0.8571428571428571,0.6289640591966174,0.5,0.75,1.0,0.5072463768115942,1.0,0.5333333333333333,17.0
0.8571428571428571,0.6289640591966174,0.5,0.75,1.0,0.5072463768115942,1.0,0.4,17.0
1.0,0.153276955602537,0.25,0.25,0.6666666666666666,0.8840579710144928,1.0,0.9333333333333333,38.0
1.0,0.153276955602537,0.25,0.25,0.6666666666666666,0.8840579710144928,1.0,0.9333333333333333,39.0
1.0,0.153276955602537,0.25,0.25,0.6666666666666666,0.8840579710144928,1.0,0.9333333333333333,38.0
1.0,0.153276955602537,0.25,0.25,0.6666666666666666,0.8840579710144928,1.0,0.9333333333333333,37.0
1.0,0.2642706131078224,0.375,0.25,1.0,0.3333333333333333,0.0,0.6,22.0
1.0,0.2642706131078224,0.375,0.25,0.3333333333333333,0.3333333333333333,0.0,0.6,20.5
1.0,0.153276955602537,0.25,0.25,1.0,0.3333333333333333,0.0,0.6,23.5
0.5714285714285714,0.13213530655391123,0.25,0.25,0.6666666666666666,0.10144927536231885,1.0,0.2,24.0
1.0,0.10042283298097254,0.25,0.25,0.6666666666666666,0.5797101449275363,0.5,0.7333333333333333,20.5
1.0,0.13213530655391123,0.375,0.25,0.6666666666666666,0.5797101449275363,0.5,0.26666666666666666,20.5
1.0,0.12156448202959833,0.375,0.25,0.6666666666666666,0.5797101449275363,0.0,0.26666666666666666,20.5
1.0,0.10042283298097254,0.25,0.25,0.6666666666666666,0.5797101449275363,0.0,0.7333333333333333,20.5
0.8571428571428571,0.5813953488372093,0.625,0.75,1.0,0.463768115942029,0.0,0.4,12.0
1.0,0.153276955602537,0.375,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,19.5
0.8571428571428571,0.153276955602537,0.375,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,19.0
0.8571428571428571,0.38583509513742076,0.375,0.25,0.0,0.2898550724637681,1.0,0.2,20.5
0.8571428571428571,0.4915433403805497,0.5,0.25,0.0,0.2898550724637681,1.0,0.2,17.5
0.8571428571428571,0.4069767441860465,0.375,0.25,0.0,0.2608695652173913,1.0,0.2,19.5
0.8571428571428571,0.258985200845666,0.375,0.25,0.0,0.2318840579710145,1.0,0.2,21.5
0.8571428571428571,0.5443974630021142,0.5,0.25,0.0,0.2608695652173913,1.0,0.2,17.5
0.8571428571428571,0.258985200845666,0.375,0.25,0.0,0.2318840579710145,1.0,0.2,21.0
0.8571428571428571,0.25369978858350956,0.375,0.75,1.0,0.9130434782608696,0.0,0.5333333333333333,22.0
0.8571428571428571,0.23255813953488375,0.375,0.75,1.0,0.9130434782608696,0.0,0.5333333333333333,25.0
0.8571428571428571,0.2854122621564482,0.375,0.75,1.0,0.9130434782608696,0.0,0.5333333333333333,24.0
0.8571428571428571,0.3012684989429176,0.375,0.75,1.0,0.9130434782608696,0.0,0.5333333333333333,22.5
0.7142857142857142,0.153276955602537,0.25,0.75,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,26.5
0.7142857142857142,0.153276955602537,0.25,0.0,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,26.5
0.7142857142857142,0.2378435517970402,0.375,0.0,0.0,0.9855072463768116,1.0,0.9333333333333333,21.0
1.0,0.08985200845665964,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.0,29.0
0.8571428571428571,0.13213530655391123,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.0,24.5
0.8571428571428571,0.13213530655391123,0.25,0.25,0.6666666666666666,0.855072463768116,0.0,0.0,23.5
1.0,0.08985200845665964,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,26.5
0.8571428571428571,0.13213530655391123,0.25,0.25,0.6666666666666666,0.855072463768116,0.0,0.0,25.0
0.8571428571428571,0.13213530655391123,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.0,25.5
1.0,0.3382663847780127,0.5,0.75,1.0,0.9855072463768116,0.5,0.5333333333333333,19.0
0.7142857142857142,0.4545454545454546,0.5,0.75,1.0,0.5072463768115942,0.5,0.5333333333333333,18.5
1.0,0.2642706131078224,0.375,0.25,1.0,0.9855072463768116,0.5,0.5333333333333333,24.5
1.0,0.3382663847780127,0.5,0.75,1.0,0.8695652173913043,0.5,0.5333333333333333,19.0
0.7142857142857142,0.4545454545454546,0.5,0.25,1.0,0.5072463768115942,0.5,0.9333333333333333,20.0
0.7142857142857142,0.4545454545454546,0.5,0.25,1.0,0.8695652173913043,0.5,0.9333333333333333,20.0
1.0,0.3329809725158563,0.5,0.25,1.0,0.8695652173913043,0.5,0.9333333333333333,20.5
1.0,0.007399577167019035,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,40.0
1.0,0.056025369978858354,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,27.0
1.0,0.03911205073995772,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,29.5
1.0,0.03911205073995772,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,30.0
1.0,0.11099365750528542,0.25,0.75,0.6666666666666666,0.5652173913043478,0.0,0.5333333333333333,25.0
0.8571428571428571,0.15856236786469347,0.25,0.75,0.6666666666666666,0.5652173913043478,0.0,0.9333333333333333,26.5
1.0,0.05813953488372093,0.25,0.25,0.6666666666666666,0.8840579710144928,0.0,0.9333333333333333,47.0
0.8571428571428571,0.15856236786469347,0.25,0.75,0.6666666666666666,0.5652173913043478,0.0,0.5333333333333333,26.5
1.0,0.12579281183932348,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,34.5
0.7142857142857142,0.13213530655391123,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,34.5
1.0,0.12579281183932348,0.25,0.25,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,35.5
1.0,0.12579281183932348,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,35.5
0.7142857142857142,0.13213530655391123,0.25,0.25,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,33.0
1.0,0.12579281183932348,0.25,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,37.0
1.0,0.12579281183932348,0.25,0.25,0.6666666666666666,0.9855072463768116,0.0,0.5333333333333333,35.5
1.0,0.12579281183932348,0.25,0.75,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,36.5
1.0,0.12579281183932348,0.25,0.75,0.6666666666666666,0.9855072463768116,0.0,0.5333333333333333,35.5
0.8571428571428571,0.5983086680761099,0.75,0.25,1.0,0.5362318840579711,0.5,0.5333333333333333,15.0
0.8571428571428571,0.4809725158562368,0.75,0.25,1.0,0.9130434782608696,0.5,0.5333333333333333,15.0
0.8571428571428571,0.39534883720930236,0.5,0.25,0.0,0.9130434782608696,0.5,0.5333333333333333,19.5
0.8571428571428571,0.5084566596194503,0.5,0.25,1.0,0.5362318840579711,0.5,0.5333333333333333,18.5
0.8571428571428571,0.16173361522198734,0.25,0.0,0.6666666666666666,0.8985507246376812,1.0,0.9333333333333333,32.0
0.8571428571428571,0.16173361522198734,0.25,0.0,0.0,0.8985507246376812,1.0,0.9333333333333333,28.0
0.8571428571428571,0.31712473572938693,0.25,0.0,0.0,0.5362318840579711,1.0,0.9333333333333333,27.0
0.8571428571428571,0.3382663847780127,0.25,0.0,0.0,0.5362318840579711,1.0,0.9333333333333333,27.0
0.8571428571428571,0.16173361522198734,0.25,0.0,0.0,0.8985507246376812,1.0,0.9333333333333333,28.5
0.8571428571428571,0.16173361522198734,0.25,0.25,0.6666666666666666,0.8985507246376812,1.0,0.9333333333333333,32.0
0.8571428571428571,0.16173361522198734,0.25,0.25,0.0,0.8985507246376812,1.0,0.9333333333333333,27.5
0.8571428571428571,0.3382663847780127,0.25,0.25,0.0,0.5362318840579711,1.0,0.9333333333333333,26.5
0.8571428571428571,0.17970401691331925,0.375,0.25,0.6666666666666666,0.8985507246376812,1.0,0.5333333333333333,22.0
0.8571428571428571,0.2167019027484144,0.375,0.75,0.6666666666666666,0.5507246376811594,1.0,0.5333333333333333,21.5
0.8571428571428571,0.2167019027484144,0.375,0.25,0.6666666666666666,0.5507246376811594,1.0,0.5333333333333333,22.0
0.8571428571428571,0.2251585623678647,0.375,0.25,1.0,0.9565217391304348,0.0,0.4,21.0
0.8571428571428571,0.4439746300211417,0.5,0.25,1.0,0.5362318840579711,0.0,0.4,15.0
0.8571428571428571,0.2251585623678647,0.375,0.25,1.0,0.9565217391304348,0.0,0.5333333333333333,21.0
0.8571428571428571,0.34566596194503174,0.5,0.25,1.0,0.9130434782608696,0.0,0.4,18.5
0.8571428571428571,0.34566596194503174,0.5,0.25,1.0,0.9130434782608696,0.0,0.5333333333333333,18.5
0.8571428571428571,0.4704016913319239,0.5,0.25,1.0,0.5362318840579711,0.0,0.5333333333333333,15.5
0.8571428571428571,0.34566596194503174,0.5,0.25,1.0,0.9130434782608696,0.0,0.4,18.0
0.8571428571428571,0.2251585623678647,0.375,0.25,1.0,0.9565217391304348,1.0,0.4,21.0
0.8571428571428571,0.34566596194503174,0.5,0.25,1.0,0.9130434782608696,1.0,0.4,18.0
0.8571428571428571,0.34566596194503174,0.5,0.25,1.0,0.9130434782608696,1.0,0.5333333333333333,18.5
0.8571428571428571,0.2251585623678647,0.375,0.25,1.0,0.9565217391304348,1.0,0.5333333333333333,21.0
0.8571428571428571,0.36680761099365755,0.5,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,21.5
0.8571428571428571,0.5517970401691332,0.5,0.25,0.0,0.5362318840579711,1.0,0.9333333333333333,19.0
0.8571428571428571,0.28964059196617337,0.375,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,25.0
0.8571428571428571,0.28964059196617337,0.375,0.25,0.0,0.9565217391304348,1.0,0.9333333333333333,24.0
0.8571428571428571,0.36680761099365755,0.5,0.25,0.0,0.9130434782608696,1.0,0.9333333333333333,20.5
0.8571428571428571,0.28964059196617337,0.375,0.25,0.0,0.9565217391304348,1.0,0.9333333333333333,22.5
0.8571428571428571,0.36680761099365755,0.5,0.25,0.0,0.9130434782608696,1.0,0.9333333333333333,21.0
0.8571428571428571,0.36680761099365755,0.5,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,22.0
0.7142857142857142,0.2167019027484144,0.25,0.75,0.6666666666666666,0.5072463768115942,0.0,0.5333333333333333,26.0
0.7142857142857142,0.2167019027484144,0.25,0.75,0.6666666666666666,0.5652173913043478,0.0,0.9333333333333333,26.0
1.0,0.258985200845666,0.5,0.25,1.0,0.9855072463768116,0.0,0.6,17.0
1.0,0.258985200845666,0.5,0.25,1.0,0.9855072463768116,0.0,0.6666666666666666,17.0
1.0,0.153276955602537,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,22.0
1.0,0.153276955602537,0.25,0.75,1.0,0.3333333333333333,0.0,0.6666666666666666,22.5
1.0,0.03911205073995772,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,28.5
1.0,0.20613107822410148,0.375,0.25,0.3333333333333333,0.9855072463768116,0.5,0.9333333333333333,20.0
1.0,0.20613107822410148,0.375,0.25,0.6666666666666666,0.9855072463768116,0.5,0.9333333333333333,21.0
0.8571428571428571,0.5761099365750529,0.75,0.25,0.0,0.37681159420289856,0.5,0.9333333333333333,13.5
0.42857142857142855,0.5761099365750529,0.75,0.25,0.0,0.4057971014492754,0.5,0.9333333333333333,13.5
0.42857142857142855,0.525369978858351,0.75,0.25,0.0,0.42028985507246375,0.5,0.9333333333333333,14.5
0.42857142857142855,0.525369978858351,0.75,0.25,0.0,0.42028985507246375,0.5,0.9333333333333333,15.0
